AssociateID,SupervisorID,Associate State,Supervisor State,StateMatch,Associate License,Who can you supervise?,LicenseMatch,AssocAvailability,SupAvailability,AvailabilityOverlap,AvailabilityScore,SupervisorCapacity,Label,Reason
A069,S022,GA,PA,0,LMFT,"LMFT, LCSW, LPCC",1,"Wed AM, Sat PM, Fri PM, Sat AM, Thu AM","Sat PM, Tue PM, Fri PM",2,0.4857,2,0,state_mismatch
A069,S019,GA,SC,0,LMFT,LMHC,0,"Wed AM, Sat PM, Fri PM, Sat AM, Thu AM","Thu PM, Wed AM, Sat AM, Thu AM",3,0.7154,1,0,state_mismatch
A069,S036,GA,GA,1,LMFT,"LMHC, LPCC",0,"Wed AM, Sat PM, Fri PM, Sat AM, Thu AM","Wed Eve, Thu Eve, Mon AM, Tue PM",0,0.1492,1,0,license_mismatch
A070,S000,SC,CA,0,LPC,"LCSW, LMSW, LPCC",0,"Sat AM, Mon AM","Mon PM, Sat PM, Wed AM, Mon AM, Sat Eve",1,0.5333,4,0,state_mismatch
A070,S058,SC,VA,0,LPC,LMFT,0,"Sat AM, Mon AM","Sat Eve, Wed PM, Fri Eve, Sat AM, Tue Eve, Fri AM",1,0.2761,4,0,state_mismatch
A070,S006,SC,TX,0,LPC,"LPC, LPCC, LMHC",1,"Sat AM, Mon AM","Mon Eve, Sat Eve, Wed Eve, Wed PM, Thu Eve, Thu PM",0,0.0784,1,0,state_mismatch
A070,S027,SC,OH,0,LPC,"LPCC, LMSW, LMFT",0,"Sat AM, Mon AM","Fri Eve, Sat PM, Sat AM, Wed Eve, Tue AM",1,0.3155,3,0,state_mismatch
A070,S044,SC,CA,0,LPC,"LMSW, LPCC, LMFT",0,"Sat AM, Mon AM","Wed PM, Mon Eve, Mon AM",1,0.3426,1,0,state_mismatch
A070,S004,SC,GA,0,LPC,LPCC,0,"Sat AM, Mon AM","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",1,0.2586,3,0,state_mismatch
A070,S008,SC,FL,0,LPC,LMSW,0,"Sat AM, Mon AM","Fri AM, Sat Eve, Sat AM, Mon PM",1,0.5784,2,0,state_mismatch
A070,S028,SC,VA,0,LPC,"LCSW, LMHC",0,"Sat AM, Mon AM","Thu PM, Mon Eve, Wed PM, Wed AM, Mon PM, Tue AM",0,0.2908,3,0,state_mismatch
A070,S021,SC,SC,1,LPC,"LMFT, LMSW, LPCC",0,"Sat AM, Mon AM","Tue PM, Fri Eve, Sat Eve",0,0.0668,4,0,license_mismatch
A070,S051,SC,PA,0,LPC,"LCSW, LPC",1,"Sat AM, Mon AM","Sat AM, Sat Eve, Fri AM, Mon AM",2,0.7419,2,0,state_mismatch
A070,S035,SC,NC,0,LPC,"LMSW, LMFT, LCSW",0,"Sat AM, Mon AM","Wed Eve, Mon PM, Tue Eve, Tue AM",0,0.1119,3,0,state_mismatch
A070,S012,SC,CA,0,LPC,LMFT,0,"Sat AM, Mon AM","Wed AM, Fri Eve, Tue Eve",0,0.0669,1,0,state_mismatch
A071,S031,NY,NY,1,LCSW,"LMSW, LCSW",1,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Thu PM, Sat PM, Thu AM, Wed Eve, Mon PM, Fri PM",0,0.2509,2,1,good_match
A071,S006,NY,TX,0,LCSW,"LPC, LPCC, LMHC",0,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Mon Eve, Sat Eve, Wed Eve, Wed PM, Thu Eve, Thu PM",1,0.3442,1,0,state_mismatch
A071,S044,NY,CA,0,LCSW,"LMSW, LPCC, LMFT",0,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Wed PM, Mon Eve, Mon AM",1,0.217,1,0,state_mismatch
A071,S012,NY,CA,0,LCSW,LMFT,0,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Wed AM, Fri Eve, Tue Eve",1,0.3076,1,0,state_mismatch
A071,S051,NY,PA,0,LCSW,"LCSW, LPC",1,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Sat AM, Sat Eve, Fri AM, Mon AM",1,0.2348,2,0,state_mismatch
A071,S041,NY,GA,0,LCSW,"LMFT, LCSW",1,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Fri AM, Mon Eve, Sat AM, Tue PM, Wed Eve",2,0.4633,2,0,state_mismatch
A071,S050,NY,NY,1,LCSW,"LMHC, LMFT",0,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Mon Eve, Sat Eve, Tue PM, Thu Eve",1,0.279,3,0,license_mismatch
A071,S056,NY,SC,0,LCSW,LMSW,0,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Fri Eve, Tue PM, Thu AM, Wed PM, Mon AM, Wed Eve",2,0.3421,2,0,state_mismatch
A071,S039,NY,FL,0,LCSW,"LMFT, LCSW",1,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Fri AM, Sat PM, Thu AM",0,0.1536,2,0,state_mismatch
A071,S054,NY,SC,0,LCSW,"LMHC, LPC",0,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Wed Eve, Tue AM, Mon PM",1,0.3381,3,0,state_mismatch
A071,S027,NY,OH,0,LCSW,"LPCC, LMSW, LMFT",0,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Fri Eve, Sat PM, Sat AM, Wed Eve, Tue AM",2,0.468,3,0,state_mismatch
A071,S055,NY,FL,0,LCSW,"LPCC, LPC",0,"Tue Eve, Wed PM, Tue AM, Tue PM, Sat AM","Thu Eve, Fri PM, Mon AM, Fri AM",0,0.1122,4,0,state_mismatch
A072,S026,TX,GA,0,LMSW,LPC,0,"Mon PM, Wed Eve, Fri PM, Thu PM","Tue AM, Sat PM, Fri Eve",0,0.1419,1,0,state_mismatch
A072,S012,TX,CA,0,LMSW,LMFT,0,"Mon PM, Wed Eve, Fri PM, Thu PM","Wed AM, Fri Eve, Tue Eve",0,0.1343,1,0,state_mismatch
A072,S039,TX,FL,0,LMSW,"LMFT, LCSW",0,"Mon PM, Wed Eve, Fri PM, Thu PM","Fri AM, Sat PM, Thu AM",0,0.2764,2,0,state_mismatch
A072,S019,TX,SC,0,LMSW,LMHC,0,"Mon PM, Wed Eve, Fri PM, Thu PM","Thu PM, Wed AM, Sat AM, Thu AM",1,0.3579,1,0,state_mismatch
A072,S013,TX,SC,0,LMSW,LPCC,0,"Mon PM, Wed Eve, Fri PM, Thu PM","Sat Eve, Tue AM, Thu Eve, Thu AM",0,0.1104,1,0,state_mismatch
A072,S011,TX,OH,0,LMSW,"LMFT, LPCC",0,"Mon PM, Wed Eve, Fri PM, Thu PM","Fri Eve, Fri AM, Sat PM",0,0.3007,4,0,state_mismatch
A072,S000,TX,CA,0,LMSW,"LCSW, LMSW, LPCC",1,"Mon PM, Wed Eve, Fri PM, Thu PM","Mon PM, Sat PM, Wed AM, Mon AM, Sat Eve",1,0.391,4,0,state_mismatch
A072,S055,TX,FL,0,LMSW,"LPCC, LPC",0,"Mon PM, Wed Eve, Fri PM, Thu PM","Thu Eve, Fri PM, Mon AM, Fri AM",1,0.4044,4,0,state_mismatch
A072,S051,TX,PA,0,LMSW,"LCSW, LPC",0,"Mon PM, Wed Eve, Fri PM, Thu PM","Sat AM, Sat Eve, Fri AM, Mon AM",0,0.1905,2,0,state_mismatch
A072,S038,TX,FL,0,LMSW,"LMFT, LMSW, LPC",1,"Mon PM, Wed Eve, Fri PM, Thu PM","Tue PM, Fri AM, Thu Eve, Mon AM",0,0.1931,2,0,state_mismatch
A072,S003,TX,SC,0,LMSW,"LCSW, LPCC, LMFT",0,"Mon PM, Wed Eve, Fri PM, Thu PM","Sat Eve, Fri PM, Thu PM, Wed PM, Thu AM, Fri Eve",2,0.7018,3,0,state_mismatch
A072,S050,TX,NY,0,LMSW,"LMHC, LMFT",0,"Mon PM, Wed Eve, Fri PM, Thu PM","Mon Eve, Sat Eve, Tue PM, Thu Eve",0,0.2864,3,0,state_mismatch
A073,S029,GA,TX,0,LCSW,LPC,0,"Tue Eve, Wed Eve","Fri Eve, Wed PM, Tue AM, Wed AM",0,0.3953,4,0,state_mismatch
A073,S043,GA,VA,0,LCSW,"LMSW, LPCC, LMHC",0,"Tue Eve, Wed Eve","Sat AM, Tue PM, Thu AM, Thu Eve, Sat Eve",0,0.1506,2,0,state_mismatch
A073,S033,GA,FL,0,LCSW,LMSW,0,"Tue Eve, Wed Eve","Fri PM, Mon Eve, Wed Eve, Mon AM",1,0.486,1,0,state_mismatch
A073,S014,GA,CA,0,LCSW,LMSW,0,"Tue Eve, Wed Eve","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",0,0.1455,4,0,state_mismatch
A073,S053,GA,SC,0,LCSW,LMSW,0,"Tue Eve, Wed Eve","Thu AM, Wed Eve, Thu Eve",1,0.3644,1,0,state_mismatch
A073,S006,GA,TX,0,LCSW,"LPC, LPCC, LMHC",0,"Tue Eve, Wed Eve","Mon Eve, Sat Eve, Wed Eve, Wed PM, Thu Eve, Thu PM",1,0.5849,1,0,state_mismatch
A073,S048,GA,FL,0,LCSW,"LPCC, LMFT, LCSW",1,"Tue Eve, Wed Eve","Mon PM, Sat AM, Wed Eve, Thu PM, Sat Eve, Thu Eve",1,0.2584,2,0,state_mismatch
A073,S001,GA,SC,0,LCSW,"LMHC, LCSW, LPCC",1,"Tue Eve, Wed Eve","Mon PM, Fri AM, Sat Eve, Tue AM",0,0.1204,1,0,state_mismatch
A073,S059,GA,GA,1,LCSW,LCSW,1,"Tue Eve, Wed Eve","Thu PM, Mon Eve, Sat Eve, Tue AM",0,0.1804,3,1,good_match
A073,S025,GA,VA,0,LCSW,LMFT,0,"Tue Eve, Wed Eve","Tue AM, Mon PM, Thu PM, Sat AM, Wed Eve, Fri PM",1,0.2536,4,0,state_mismatch
A073,S055,GA,FL,0,LCSW,"LPCC, LPC",0,"Tue Eve, Wed Eve","Thu Eve, Fri PM, Mon AM, Fri AM",0,0.0621,4,0,state_mismatch
A073,S038,GA,FL,0,LCSW,"LMFT, LMSW, LPC",0,"Tue Eve, Wed Eve","Tue PM, Fri AM, Thu Eve, Mon AM",0,0.1192,2,0,state_mismatch
A074,S011,VA,OH,0,LMSW,"LMFT, LPCC",0,"Wed AM, Fri AM, Thu PM, Thu AM","Fri Eve, Fri AM, Sat PM",1,0.2523,4,0,state_mismatch
A074,S033,VA,FL,0,LMSW,LMSW,1,"Wed AM, Fri AM, Thu PM, Thu AM","Fri PM, Mon Eve, Wed Eve, Mon AM",0,0.1387,1,0,state_mismatch
A074,S019,VA,SC,0,LMSW,LMHC,0,"Wed AM, Fri AM, Thu PM, Thu AM","Thu PM, Wed AM, Sat AM, Thu AM",3,0.6882,1,0,state_mismatch
A074,S026,VA,GA,0,LMSW,LPC,0,"Wed AM, Fri AM, Thu PM, Thu AM","Tue AM, Sat PM, Fri Eve",0,0.1298,1,0,state_mismatch
A074,S015,VA,FL,0,LMSW,LMFT,0,"Wed AM, Fri AM, Thu PM, Thu AM","Thu PM, Wed Eve, Sat AM",1,0.322,2,0,state_mismatch
A074,S013,VA,SC,0,LMSW,LPCC,0,"Wed AM, Fri AM, Thu PM, Thu AM","Sat Eve, Tue AM, Thu Eve, Thu AM",1,0.427,1,0,state_mismatch
A074,S051,VA,PA,0,LMSW,"LCSW, LPC",0,"Wed AM, Fri AM, Thu PM, Thu AM","Sat AM, Sat Eve, Fri AM, Mon AM",1,0.2588,2,0,state_mismatch
A074,S043,VA,VA,1,LMSW,"LMSW, LPCC, LMHC",1,"Wed AM, Fri AM, Thu PM, Thu AM","Sat AM, Tue PM, Thu AM, Thu Eve, Sat Eve",1,0.4667,2,1,good_match
A074,S035,VA,NC,0,LMSW,"LMSW, LMFT, LCSW",1,"Wed AM, Fri AM, Thu PM, Thu AM","Wed Eve, Mon PM, Tue Eve, Tue AM",0,0.1078,3,0,state_mismatch
A074,S014,VA,CA,0,LMSW,LMSW,1,"Wed AM, Fri AM, Thu PM, Thu AM","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",0,0.1364,4,0,state_mismatch
A074,S023,VA,GA,0,LMSW,"LPCC, LMFT",0,"Wed AM, Fri AM, Thu PM, Thu AM","Wed Eve, Fri PM, Tue PM, Mon AM, Thu Eve",0,0.3026,3,0,state_mismatch
A074,S030,VA,VA,1,LMSW,"LMHC, LPCC, LMSW",1,"Wed AM, Fri AM, Thu PM, Thu AM","Fri PM, Wed AM, Thu Eve, Tue Eve, Mon PM",1,0.3787,3,1,good_match
A075,S000,PA,CA,0,LMHC,"LCSW, LMSW, LPCC",0,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Mon PM, Sat PM, Wed AM, Mon AM, Sat Eve",4,0.6482,4,0,state_mismatch
A075,S013,PA,SC,0,LMHC,LPCC,0,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Sat Eve, Tue AM, Thu Eve, Thu AM",2,0.4954,1,0,state_mismatch
A075,S052,PA,NY,0,LMHC,"LPC, LMFT",0,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Thu Eve, Fri AM, Thu PM, Mon PM, Fri PM, Tue Eve",1,0.3938,1,0,state_mismatch
A075,S036,PA,GA,0,LMHC,"LMHC, LPCC",1,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Wed Eve, Thu Eve, Mon AM, Tue PM",2,0.3625,1,0,state_mismatch
A075,S023,PA,GA,0,LMHC,"LPCC, LMFT",0,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Wed Eve, Fri PM, Tue PM, Mon AM, Thu Eve",2,0.5121,3,0,state_mismatch
A075,S028,PA,VA,0,LMHC,"LCSW, LMHC",1,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Thu PM, Mon Eve, Wed PM, Wed AM, Mon PM, Tue AM",1,0.4546,3,0,state_mismatch
A075,S047,PA,NY,0,LMHC,"LMHC, LCSW",1,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Thu AM, Mon PM, Wed AM, Sat PM, Sat Eve, Mon Eve",3,0.5793,3,0,state_mismatch
A075,S025,PA,VA,0,LMHC,LMFT,0,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Tue AM, Mon PM, Thu PM, Sat AM, Wed Eve, Fri PM",0,0.2563,4,0,state_mismatch
A075,S053,PA,SC,0,LMHC,LMSW,0,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Thu AM, Wed Eve, Thu Eve",1,0.3016,1,0,state_mismatch
A075,S014,PA,CA,0,LMHC,LMSW,0,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",2,0.393,4,0,state_mismatch
A075,S015,PA,FL,0,LMHC,LMFT,0,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Thu PM, Wed Eve, Sat AM",0,0.2647,2,0,state_mismatch
A075,S042,PA,SC,0,LMHC,"LCSW, LMFT",0,"Sat PM, Mon AM, Sat Eve, Wed AM, Thu Eve","Mon PM, Fri AM, Mon AM, Tue PM, Fri Eve, Thu PM",1,0.2325,2,0,state_mismatch
A076,S004,GA,GA,1,LMHC,LPCC,0,"Tue Eve, Tue PM","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",0,0.0999,3,0,license_mismatch
A076,S011,GA,OH,0,LMHC,"LMFT, LPCC",0,"Tue Eve, Tue PM","Fri Eve, Fri AM, Sat PM",0,0.0719,4,0,state_mismatch
A076,S036,GA,GA,1,LMHC,"LMHC, LPCC",1,"Tue Eve, Tue PM","Wed Eve, Thu Eve, Mon AM, Tue PM",1,0.3376,1,1,good_match
A076,S005,GA,PA,0,LMHC,"LMFT, LPC",0,"Tue Eve, Tue PM","Sat AM, Fri PM, Mon PM, Thu PM",0,0.0869,1,0,state_mismatch
A076,S037,GA,PA,0,LMHC,"LMFT, LPCC, LMHC",1,"Tue Eve, Tue PM","Fri Eve, Tue AM, Fri PM, Thu PM",0,0.3427,4,0,state_mismatch
A076,S045,GA,SC,0,LMHC,"LMHC, LPCC",1,"Tue Eve, Tue PM","Mon AM, Wed PM, Sat AM",0,0.0352,3,0,state_mismatch
A076,S041,GA,GA,1,LMHC,"LMFT, LCSW",0,"Tue Eve, Tue PM","Fri AM, Mon Eve, Sat AM, Tue PM, Wed Eve",1,0.2974,2,0,license_mismatch
A076,S003,GA,SC,0,LMHC,"LCSW, LPCC, LMFT",0,"Tue Eve, Tue PM","Sat Eve, Fri PM, Thu PM, Wed PM, Thu AM, Fri Eve",0,0.1079,3,0,state_mismatch
A076,S027,GA,OH,0,LMHC,"LPCC, LMSW, LMFT",0,"Tue Eve, Tue PM","Fri Eve, Sat PM, Sat AM, Wed Eve, Tue AM",0,0.2984,3,0,state_mismatch
A076,S013,GA,SC,0,LMHC,LPCC,0,"Tue Eve, Tue PM","Sat Eve, Tue AM, Thu Eve, Thu AM",0,0.3084,1,0,state_mismatch
A076,S040,GA,NY,0,LMHC,LMFT,0,"Tue Eve, Tue PM","Fri Eve, Mon AM, Wed Eve, Tue Eve, Sat Eve",1,0.4186,3,0,state_mismatch
A076,S009,GA,FL,0,LMHC,LMHC,1,"Tue Eve, Tue PM","Fri PM, Thu Eve, Fri AM, Tue AM, Mon Eve",0,0.1777,1,0,state_mismatch
A077,S008,SC,FL,0,LPCC,LMSW,0,"Thu Eve, Tue PM, Mon AM","Fri AM, Sat Eve, Sat AM, Mon PM",0,0.146,2,0,state_mismatch
A077,S030,SC,VA,0,LPCC,"LMHC, LPCC, LMSW",1,"Thu Eve, Tue PM, Mon AM","Fri PM, Wed AM, Thu Eve, Tue Eve, Mon PM",1,0.4353,3,0,state_mismatch
A077,S048,SC,FL,0,LPCC,"LPCC, LMFT, LCSW",1,"Thu Eve, Tue PM, Mon AM","Mon PM, Sat AM, Wed Eve, Thu PM, Sat Eve, Thu Eve",1,0.2571,2,0,state_mismatch
A077,S039,SC,FL,0,LPCC,"LMFT, LCSW",0,"Thu Eve, Tue PM, Mon AM","Fri AM, Sat PM, Thu AM",0,0.1457,2,0,state_mismatch
A077,S020,SC,SC,1,LPCC,"LCSW, LMHC, LMFT",0,"Thu Eve, Tue PM, Mon AM","Tue Eve, Fri PM, Thu PM, Mon PM, Fri AM, Thu Eve",1,0.44,4,0,license_mismatch
A077,S024,SC,PA,0,LPCC,"LPCC, LMFT",1,"Thu Eve, Tue PM, Mon AM","Sat PM, Sat Eve, Mon AM, Fri PM",1,0.2453,4,0,state_mismatch
A077,S016,SC,PA,0,LPCC,"LMFT, LPCC",1,"Thu Eve, Tue PM, Mon AM","Sat PM, Thu AM, Mon Eve",0,0.2107,3,0,state_mismatch
A077,S026,SC,GA,0,LPCC,LPC,0,"Thu Eve, Tue PM, Mon AM","Tue AM, Sat PM, Fri Eve",0,0.1519,1,0,state_mismatch
A077,S045,SC,SC,1,LPCC,"LMHC, LPCC",1,"Thu Eve, Tue PM, Mon AM","Mon AM, Wed PM, Sat AM",1,0.2653,3,1,good_match
A077,S031,SC,NY,0,LPCC,"LMSW, LCSW",0,"Thu Eve, Tue PM, Mon AM","Thu PM, Sat PM, Thu AM, Wed Eve, Mon PM, Fri PM",0,0.2194,2,0,state_mismatch
A077,S029,SC,TX,0,LPCC,LPC,0,"Thu Eve, Tue PM, Mon AM","Fri Eve, Wed PM, Tue AM, Wed AM",0,0.1401,4,0,state_mismatch
A077,S001,SC,SC,1,LPCC,"LMHC, LCSW, LPCC",1,"Thu Eve, Tue PM, Mon AM","Mon PM, Fri AM, Sat Eve, Tue AM",0,0.3349,1,1,good_match
A078,S014,NC,CA,0,LMSW,LMSW,1,"Mon PM, Mon Eve","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",1,0.2811,4,0,state_mismatch
A078,S056,NC,SC,0,LMSW,LMSW,1,"Mon PM, Mon Eve","Fri Eve, Tue PM, Thu AM, Wed PM, Mon AM, Wed Eve",0,0.2794,2,0,state_mismatch
A078,S036,NC,GA,0,LMSW,"LMHC, LPCC",0,"Mon PM, Mon Eve","Wed Eve, Thu Eve, Mon AM, Tue PM",0,0.1995,1,0,state_mismatch
A078,S045,NC,SC,0,LMSW,"LMHC, LPCC",0,"Mon PM, Mon Eve","Mon AM, Wed PM, Sat AM",0,0.1637,3,0,state_mismatch
A078,S010,NC,GA,0,LMSW,LMHC,0,"Mon PM, Mon Eve","Wed Eve, Thu AM, Mon AM, Mon Eve",1,0.3653,4,0,state_mismatch
A078,S000,NC,CA,0,LMSW,"LCSW, LMSW, LPCC",1,"Mon PM, Mon Eve","Mon PM, Sat PM, Wed AM, Mon AM, Sat Eve",1,0.369,4,0,state_mismatch
A078,S032,NC,FL,0,LMSW,LMFT,0,"Mon PM, Mon Eve","Tue PM, Fri PM, Wed Eve, Wed AM, Mon Eve",1,0.3118,4,0,state_mismatch
A078,S002,NC,CA,0,LMSW,LPCC,0,"Mon PM, Mon Eve","Thu AM, Tue Eve, Tue AM",0,0.0348,2,0,state_mismatch
A078,S013,NC,SC,0,LMSW,LPCC,0,"Mon PM, Mon Eve","Sat Eve, Tue AM, Thu Eve, Thu AM",0,0.059,1,0,state_mismatch
A078,S055,NC,FL,0,LMSW,"LPCC, LPC",0,"Mon PM, Mon Eve","Thu Eve, Fri PM, Mon AM, Fri AM",0,0.3282,4,0,state_mismatch
A078,S038,NC,FL,0,LMSW,"LMFT, LMSW, LPC",1,"Mon PM, Mon Eve","Tue PM, Fri AM, Thu Eve, Mon AM",0,0.1728,2,0,state_mismatch
A078,S021,NC,SC,0,LMSW,"LMFT, LMSW, LPCC",1,"Mon PM, Mon Eve","Tue PM, Fri Eve, Sat Eve",0,0.105,4,0,state_mismatch
A079,S004,PA,GA,0,LMSW,LPCC,0,"Fri AM, Tue AM","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",0,0.0484,3,0,state_mismatch
A079,S015,PA,FL,0,LMSW,LMFT,0,"Fri AM, Tue AM","Thu PM, Wed Eve, Sat AM",0,0.0697,2,0,state_mismatch
A079,S032,PA,FL,0,LMSW,LMFT,0,"Fri AM, Tue AM","Tue PM, Fri PM, Wed Eve, Wed AM, Mon Eve",0,0.1432,4,0,state_mismatch
A079,S017,PA,TX,0,LMSW,LPCC,0,"Fri AM, Tue AM","Wed PM, Wed AM, Sat Eve, Fri PM, Sat PM",0,0.0914,2,0,state_mismatch
A079,S023,PA,GA,0,LMSW,"LPCC, LMFT",0,"Fri AM, Tue AM","Wed Eve, Fri PM, Tue PM, Mon AM, Thu Eve",0,0.1499,3,0,state_mismatch
A079,S005,PA,PA,1,LMSW,"LMFT, LPC",0,"Fri AM, Tue AM","Sat AM, Fri PM, Mon PM, Thu PM",0,0.1077,1,0,license_mismatch
A079,S039,PA,FL,0,LMSW,"LMFT, LCSW",0,"Fri AM, Tue AM","Fri AM, Sat PM, Thu AM",1,0.3579,2,0,state_mismatch
A079,S007,PA,FL,0,LMSW,"LPCC, LMHC, LPC",0,"Fri AM, Tue AM","Thu Eve, Mon AM, Fri Eve, Tue Eve, Mon Eve, Thu AM",0,0.1517,1,0,state_mismatch
A079,S042,PA,SC,0,LMSW,"LCSW, LMFT",0,"Fri AM, Tue AM","Mon PM, Fri AM, Mon AM, Tue PM, Fri Eve, Thu PM",1,0.4065,2,0,state_mismatch
A079,S026,PA,GA,0,LMSW,LPC,0,"Fri AM, Tue AM","Tue AM, Sat PM, Fri Eve",1,0.3676,1,0,state_mismatch
A079,S059,PA,GA,0,LMSW,LCSW,0,"Fri AM, Tue AM","Thu PM, Mon Eve, Sat Eve, Tue AM",1,0.2482,3,0,state_mismatch
A079,S027,PA,OH,0,LMSW,"LPCC, LMSW, LMFT",1,"Fri AM, Tue AM","Fri Eve, Sat PM, Sat AM, Wed Eve, Tue AM",1,0.305,3,0,state_mismatch
A080,S046,SC,PA,0,LCSW,"LCSW, LPCC, LMSW",1,"Mon Eve, Thu AM","Wed Eve, Mon Eve, Sat Eve, Tue AM, Thu Eve, Fri AM",1,0.3416,2,0,state_mismatch
A080,S044,SC,CA,0,LCSW,"LMSW, LPCC, LMFT",0,"Mon Eve, Thu AM","Wed PM, Mon Eve, Mon AM",1,0.3718,1,0,state_mismatch
A080,S045,SC,SC,1,LCSW,"LMHC, LPCC",0,"Mon Eve, Thu AM","Mon AM, Wed PM, Sat AM",0,0.1375,3,0,license_mismatch
A080,S016,SC,PA,0,LCSW,"LMFT, LPCC",0,"Mon Eve, Thu AM","Sat PM, Thu AM, Mon Eve",2,0.5795,3,0,state_mismatch
A080,S050,SC,NY,0,LCSW,"LMHC, LMFT",0,"Mon Eve, Thu AM","Mon Eve, Sat Eve, Tue PM, Thu Eve",1,0.3535,3,0,state_mismatch
A080,S011,SC,OH,0,LCSW,"LMFT, LPCC",0,"Mon Eve, Thu AM","Fri Eve, Fri AM, Sat PM",0,0.0729,4,0,state_mismatch
A080,S049,SC,PA,0,LCSW,"LMHC, LMSW",0,"Mon Eve, Thu AM","Tue AM, Wed AM, Thu AM, Mon PM, Wed PM, Mon AM",1,0.3141,3,0,state_mismatch
A080,S015,SC,FL,0,LCSW,LMFT,0,"Mon Eve, Thu AM","Thu PM, Wed Eve, Sat AM",0,0.1409,2,0,state_mismatch
A080,S019,SC,SC,1,LCSW,LMHC,0,"Mon Eve, Thu AM","Thu PM, Wed AM, Sat AM, Thu AM",1,0.3227,1,0,license_mismatch
A080,S053,SC,SC,1,LCSW,LMSW,0,"Mon Eve, Thu AM","Thu AM, Wed Eve, Thu Eve",1,0.5984,1,0,license_mismatch
A080,S003,SC,SC,1,LCSW,"LCSW, LPCC, LMFT",1,"Mon Eve, Thu AM","Sat Eve, Fri PM, Thu PM, Wed PM, Thu AM, Fri Eve",1,0.2497,3,1,good_match
A080,S036,SC,GA,0,LCSW,"LMHC, LPCC",0,"Mon Eve, Thu AM","Wed Eve, Thu Eve, Mon AM, Tue PM",0,0.3977,1,0,state_mismatch
A081,S014,SC,CA,0,LMSW,LMSW,1,"Thu AM, Thu PM, Sat PM","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",0,0.1845,4,0,state_mismatch
A081,S034,SC,GA,0,LMSW,LPC,0,"Thu AM, Thu PM, Sat PM","Fri Eve, Mon AM, Thu PM",1,0.4604,4,0,state_mismatch
A081,S031,SC,NY,0,LMSW,"LMSW, LCSW",1,"Thu AM, Thu PM, Sat PM","Thu PM, Sat PM, Thu AM, Wed Eve, Mon PM, Fri PM",3,0.6354,2,0,state_mismatch
A081,S028,SC,VA,0,LMSW,"LCSW, LMHC",0,"Thu AM, Thu PM, Sat PM","Thu PM, Mon Eve, Wed PM, Wed AM, Mon PM, Tue AM",1,0.2755,3,0,state_mismatch
A081,S042,SC,SC,1,LMSW,"LCSW, LMFT",0,"Thu AM, Thu PM, Sat PM","Mon PM, Fri AM, Mon AM, Tue PM, Fri Eve, Thu PM",1,0.2634,2,0,license_mismatch
A081,S033,SC,FL,0,LMSW,LMSW,1,"Thu AM, Thu PM, Sat PM","Fri PM, Mon Eve, Wed Eve, Mon AM",0,0.0655,1,0,state_mismatch
A081,S012,SC,CA,0,LMSW,LMFT,0,"Thu AM, Thu PM, Sat PM","Wed AM, Fri Eve, Tue Eve",0,0.0248,1,0,state_mismatch
A081,S056,SC,SC,1,LMSW,LMSW,1,"Thu AM, Thu PM, Sat PM","Fri Eve, Tue PM, Thu AM, Wed PM, Mon AM, Wed Eve",1,0.2344,2,1,good_match
A081,S023,SC,GA,0,LMSW,"LPCC, LMFT",0,"Thu AM, Thu PM, Sat PM","Wed Eve, Fri PM, Tue PM, Mon AM, Thu Eve",0,0.2898,3,0,state_mismatch
